NAME,YEAR,TOTAL_VISITORS_YEAR,PROBLEM_WITH_COUNTER,MONTH,MONTH_NUMBER,SEASON,VISITOR_COUNT
Austin-Irving,2017,103731,False,NOV,11,Fall,8221
Austin-Irving,2017,103731,False,DEC,12,Winter,7254
Avalon,2017,145946,True,JAN,1,Winter,10435
Avalon,2017,145946,True,FEB,2,Winter,11306
Avalon,2017,145946,True,MAR,3,Spring,12521
Avalon,2017,145946,True,APR,4,Spring,12312
Avalon,2017,145946,True,MAY,5,Spring,13098
Avalon,2017,145946,True,JUN,6,Summer,13023
Avalon,2017,145946,True,JUL,7,Summer,13026
Avalon,2017,145946,True,AUG,8,Summer,14101
Avalon,2017,145946,True,SEP,9,Fall,13630
Avalon,2017,145946,True,OCT,10,Fall,12337
Avalon,2017,145946,True,NOV,11,Fall,12115
Avalon,2017,145946,True,DEC,12,Winter,8042
Back of the Yards,2017,60218,False,JAN,1,Winter,4407
Back of the Yards,2017,60218,False,FEB,2,Winter,3895
Back of the Yards,2017,60218,False,MAR,3,Spring,4497
Back of the Yards,2017,60218,False,APR,4,Spring,4351
Back of the Yards,2017,60218,False,MAY,5,Spring,4656
Back of the Yards,2017,60218,False,JUN,6,Summer,5421
Back of the Yards,2017,60218,False,JUL,7,Summer,8023
Back of the Yards,2017,60218,False,AUG,8,Summer,6570
Back of the Yards,2017,60218,False,SEP,9,Fall,4662
Back of the Yards,2017,60218,False,OCT,10,Fall,5224
Back of the Yards,2017,60218,False,NOV,11,Fall,4652
Back of the Yards,2017,60218,False,DEC,12,Winter,3860
Beverly,2017,148208,True,JAN,1,Winter,11290
Beverly,2017,148208,True,FEB,2,Winter,10481
Beverly,2017,148208,True,MAR,3,Spring,12486
Beverly,2017,148208,True,APR,4,Spring,13070
Beverly,2017,148208,True,MAY,5,Spring,12814
Beverly,2017,148208,True,JUN,6,Summer,13065
Beverly,2017,148208,True,JUL,7,Summer,13366
Beverly,2017,148208,True,AUG,8,Summer,13806
Beverly,2017,148208,True,SEP,9,Fall,12668
Beverly,2017,148208,True,OCT,10,Fall,14106
Beverly,2017,148208,True,NOV,11,Fall,12294
Beverly,2017,148208,True,DEC,12,Winter,8762
Bezazian,2017,123578,False,JAN,1,Winter,9782
Bezazian,2017,123578,False,FEB,2,Winter,8815
Bezazian,2017,123578,False,MAR,3,Spring,10362
Bezazian,2017,123578,False,APR,4,Spring,9749
Bezazian,2017,123578,False,MAY,5,Spring,10247
Bezazian,2017,123578,False,JUN,6,Summer,11047
Bezazian,2017,123578,False,JUL,7,Summer,11737
Bezazian,2017,123578,False,AUG,8,Summer,13181
Bezazian,2017,123578,False,SEP,9,Fall,10518
Bezazian,2017,123578,False,OCT,10,Fall,10172
Bezazian,2017,123578,False,NOV,11,Fall,9110
Bezazian,2017,123578,False,DEC,12,Winter,8858
Blackstone,2017,99462,False,JAN,1,Winter,8110
Blackstone,2017,99462,False,FEB,2,Winter,7874
Blackstone,2017,99462,False,MAR,3,Spring,8799
Blackstone,2017,99462,False,APR,4,Spring,8712
Blackstone,2017,99462,False,MAY,5,Spring,8466
Blackstone,2017,99462,False,JUN,6,Summer,9643
Blackstone,2017,99462,False,JUL,7,Summer,10489
Blackstone,2017,99462,False,AUG,8,Summer,10889
Blackstone,2017,99462,False,SEP,9,Fall,4971
Blackstone,2017,99462,False,OCT,10,Fall,6237
Blackstone,2017,99462,False,NOV,11,Fall,7932
Blackstone,2017,99462,False,DEC,12,Winter,7340
Brainerd,2017,64234,True,JAN,1,Winter,3781
Brainerd,2017,64234,True,FEB,2,Winter,3527
Brainerd,2017,64234,True,MAR,3,Spring,4703
Brainerd,2017,64234,True,APR,4,Spring,4308
Brainerd,2017,64234,True,MAY,5,Spring,3696
Brainerd,2017,64234,True,JUN,6,Summer,4306
Brainerd,2017,64234,True,JUL,7,Summer,5679
Brainerd,2017,64234,True,AUG,8,Summer,6891
Brainerd,2017,64234,True,SEP,9,Fall,7730
Brainerd,2017,64234,True,OCT,10,Fall,5634
Brainerd,2017,64234,True,NOV,11,Fall,6915
Brainerd,2017,64234,True,DEC,12,Winter,7064
Brighton Park,2017,71204,False,JAN,1,Winter,5951
Brighton Park,2017,71204,False,FEB,2,Winter,4950
Brighton Park,2017,71204,False,MAR,3,Spring,5813
Brighton Park,2017,71204,False,APR,4,Spring,5275
Brighton Park,2017,71204,False,MAY,5,Spring,5078
Brighton Park,2017,71204,False,JUN,6,Summer,6328
Brighton Park,2017,71204,False,JUL,7,Summer,6139
Brighton Park,2017,71204,False,AUG,8,Summer,7558
Brighton Park,2017,71204,False,SEP,9,Fall,5465
Brighton Park,2017,71204,False,OCT,10,Fall,8309
Brighton Park,2017,71204,False,NOV,11,Fall,5467
Brighton Park,2017,71204,False,DEC,12,Winter,4871
Bucktown-Wicker Park,2017,117553,False,JAN,1,Winter,9218
Bucktown-Wicker Park,2017,117553,False,FEB,2,Winter,8630
Bucktown-Wicker Park,2017,117553,False,MAR,3,Spring,10588
Bucktown-Wicker Park,2017,117553,False,APR,4,Spring,9004
Bucktown-Wicker Park,2017,117553,False,MAY,5,Spring,9057
Bucktown-Wicker Park,2017,117553,False,JUN,6,Summer,10868
Bucktown-Wicker Park,2017,117553,False,JUL,7,Summer,11268
Bucktown-Wicker Park,2017,117553,False,AUG,8,Summer,11492
Bucktown-Wicker Park,2017,117553,False,SEP,9,Fall,8757
Bucktown-Wicker Park,2017,117553,False,OCT,10,Fall,10228
Bucktown-Wicker Park,2017,117553,False,NOV,11,Fall,9222
Bucktown-Wicker Park,2017,117553,False,DEC,12,Winter,9221
Budlong Woods,2017,129401,True,JAN,1,Winter,8921
Budlong Woods,2017,129401,True,FEB,2,Winter,8313
Budlong Woods,2017,129401,True,MAR,3,Spring,10367
Budlong Woods,2017,129401,True,APR,4,Spring,8869
Budlong Woods,2017,129401,True,MAY,5,Spring,7509
Budlong Woods,2017,129401,True,JUN,6,Summer,13768
Budlong Woods,2017,129401,True,JUL,7,Summer,12055
Budlong Woods,2017,129401,True,AUG,8,Summer,21339
Budlong Woods,2017,129401,True,SEP,9,Fall,10431
Budlong Woods,2017,129401,True,OCT,10,Fall,9272
Budlong Woods,2017,129401,True,NOV,11,Fall,9980
Budlong Woods,2017,129401,True,DEC,12,Winter,8577
Canaryville,2017,39835,False,JAN,1,Winter,3082
Canaryville,2017,39835,False,FEB,2,Winter,3676
Canaryville,2017,39835,False,MAR,3,Spring,3073
Canaryville,2017,39835,False,APR,4,Spring,2565
Canaryville,2017,39835,False,MAY,5,Spring,3018
Canaryville,2017,39835,False,JUN,6,Summer,3717
Canaryville,2017,39835,False,JUL,7,Summer,3911
Canaryville,2017,39835,False,AUG,8,Summer,4039
Canaryville,2017,39835,False,SEP,9,Fall,3421
Canaryville,2017,39835,False,OCT,10,Fall,3408
Canaryville,2017,39835,False,NOV,11,Fall,3182
Canaryville,2017,39835,False,DEC,12,Winter,2743
Chicago Bee,2017,49140,True,JAN,1,Winter,3795
Chicago Bee,2017,49140,True,FEB,2,Winter,3985
Chicago Bee,2017,49140,True,MAR,3,Spring,4190
Chicago Bee,2017,49140,True,APR,4,Spring,4024
Chicago Bee,2017,49140,True,MAY,5,Spring,4280
Chicago Bee,2017,49140,True,JUN,6,Summer,4092
Chicago Bee,2017,49140,True,JUL,7,Summer,3980
Chicago Bee,2017,49140,True,AUG,8,Summer,4797
Chicago Bee,2017,49140,True,SEP,9,Fall,4169
Chicago Bee,2017,49140,True,OCT,10,Fall,4075
Chicago Bee,2017,49140,True,NOV,11,Fall,4391
Chicago Bee,2017,49140,True,DEC,12,Winter,3362
Chicago Lawn,2017,78057,False,JAN,1,Winter,5552
Chicago Lawn,2017,78057,False,FEB,2,Winter,4984
Chicago Lawn,2017,78057,False,MAR,3,Spring,5763
Chicago Lawn,2017,78057,False,APR,4,Spring,5628
Chicago Lawn,2017,78057,False,MAY,5,Spring,5466
Chicago Lawn,2017,78057,False,JUN,6,Summer,7019
Chicago Lawn,2017,78057,False,JUL,7,Summer,7983
Chicago Lawn,2017,78057,False,AUG,8,Summer,8553
Chicago Lawn,2017,78057,False,SEP,9,Fall,6682
Chicago Lawn,2017,78057,False,OCT,10,Fall,6447
Chicago Lawn,2017,78057,False,NOV,11,Fall,8726
Chicago Lawn,2017,78057,False,DEC,12,Winter,5254
Chinatown,2017,275901,False,JAN,1,Winter,19074
Chinatown,2017,275901,False,FEB,2,Winter,18627
Chinatown,2017,275901,False,MAR,3,Spring,22790
Chinatown,2017,275901,False,APR,4,Spring,23416
Chinatown,2017,275901,False,MAY,5,Spring,24048
Chinatown,2017,275901,False,JUN,6,Summer,26948
Chinatown,2017,275901,False,JUL,7,Summer,26877
Chinatown,2017,275901,False,AUG,8,Summer,27956
Chinatown,2017,275901,False,SEP,9,Fall,23722
Chinatown,2017,275901,False,OCT,10,Fall,22263
Chinatown,2017,275901,False,NOV,11,Fall,20532
Chinatown,2017,275901,False,DEC,12,Winter,19648
Clearing,2017,69730,True,JAN,1,Winter,5892
Clearing,2017,69730,True,FEB,2,Winter,5355
Clearing,2017,69730,True,MAR,3,Spring,6037
Clearing,2017,69730,True,APR,4,Spring,5222
Clearing,2017,69730,True,MAY,5,Spring,5469
Clearing,2017,69730,True,JUN,6,Summer,6148
Clearing,2017,69730,True,JUL,7,Summer,6716
Clearing,2017,69730,True,AUG,8,Summer,6855
Clearing,2017,69730,True,SEP,9,Fall,5404
Clearing,2017,69730,True,OCT,10,Fall,5802
Clearing,2017,69730,True,NOV,11,Fall,6076
Clearing,2017,69730,True,DEC,12,Winter,4754
Coleman,2017,95022,True,JAN,1,Winter,8181
Coleman,2017,95022,True,FEB,2,Winter,7174
Coleman,2017,95022,True,MAR,3,Spring,7382
Coleman,2017,95022,True,APR,4,Spring,7495
Coleman,2017,95022,True,MAY,5,Spring,7324
Coleman,2017,95022,True,JUN,6,Summer,8318
Coleman,2017,95022,True,JUL,7,Summer,7983
Coleman,2017,95022,True,AUG,8,Summer,8779
Coleman,2017,95022,True,SEP,9,Fall,8253
Coleman,2017,95022,True,OCT,10,Fall,8519
Coleman,2017,95022,True,NOV,11,Fall,8656
Coleman,2017,95022,True,DEC,12,Winter,6958
"Daley, Richard J.-Bridgeport",2017,76603,False,JAN,1,Winter,6465
"Daley, Richard J.-Bridgeport",2017,76603,False,FEB,2,Winter,5852
"Daley, Richard J.-Bridgeport",2017,76603,False,MAR,3,Spring,6508
"Daley, Richard J.-Bridgeport",2017,76603,False,APR,4,Spring,6508
"Daley, Richard J.-Bridgeport",2017,76603,False,MAY,5,Spring,6266
"Daley, Richard J.-Bridgeport",2017,76603,False,JUN,6,Summer,6098
"Daley, Richard J.-Bridgeport",2017,76603,False,JUL,7,Summer,6245
"Daley, Richard J.-Bridgeport",2017,76603,False,AUG,8,Summer,6575
"Daley, Richard J.-Bridgeport",2017,76603,False,SEP,9,Fall,6367
"Daley, Richard J.-Bridgeport",2017,76603,False,OCT,10,Fall,7177
"Daley, Richard J.-Bridgeport",2017,76603,False,NOV,11,Fall,6659
"Daley, Richard J.-Bridgeport",2017,76603,False,DEC,12,Winter,5883
"Daley, Richard M.-W Humboldt",2017,128388,True,JAN,1,Winter,10629
"Daley, Richard M.-W Humboldt",2017,128388,True,FEB,2,Winter,9367
"Daley, Richard M.-W Humboldt",2017,128388,True,MAR,3,Spring,10056
"Daley, Richard M.-W Humboldt",2017,128388,True,APR,4,Spring,10501
"Daley, Richard M.-W Humboldt",2017,128388,True,MAY,5,Spring,10310
"Daley, Richard M.-W Humboldt",2017,128388,True,JUN,6,Summer,11534
"Daley, Richard M.-W Humboldt",2017,128388,True,JUL,7,Summer,12513
"Daley, Richard M.-W Humboldt",2017,128388,True,AUG,8,Summer,14321
"Daley, Richard M.-W Humboldt",2017,128388,True,SEP,9,Fall,10668
"Daley, Richard M.-W Humboldt",2017,128388,True,OCT,10,Fall,10469
"Daley, Richard M.-W Humboldt",2017,128388,True,NOV,11,Fall,9258
"Daley, Richard M.-W Humboldt",2017,128388,True,DEC,12,Winter,8762
Douglass,2017,72122,False,JAN,1,Winter,7187
Douglass,2017,72122,False,FEB,2,Winter,8996
Douglass,2017,72122,False,MAR,3,Spring,10090
Douglass,2017,72122,False,APR,4,Spring,5807
Douglass,2017,72122,False,MAY,5,Spring,5707
Douglass,2017,72122,False,JUN,6,Summer,6299
Douglass,2017,72122,False,JUL,7,Summer,6572
Douglass,2017,72122,False,AUG,8,Summer,7153
Douglass,2017,72122,False,SEP,9,Fall,2021
Douglass,2017,72122,False,OCT,10,Fall,3942
Douglass,2017,72122,False,NOV,11,Fall,4381
Douglass,2017,72122,False,DEC,12,Winter,3967
Dunning,2017,122465,True,JAN,1,Winter,9258
Dunning,2017,122465,True,FEB,2,Winter,9469
Dunning,2017,122465,True,MAR,3,Spring,11680
Dunning,2017,122465,True,APR,4,Spring,9873
Dunning,2017,122465,True,MAY,5,Spring,11294
Dunning,2017,122465,True,JUN,6,Summer,10736
Dunning,2017,122465,True,JUL,7,Summer,9063
Dunning,2017,122465,True,AUG,8,Summer,9959
Dunning,2017,122465,True,SEP,9,Fall,11243
Dunning,2017,122465,True,OCT,10,Fall,11937
Dunning,2017,122465,True,NOV,11,Fall,9491
Dunning,2017,122465,True,DEC,12,Winter,8462
Edgebrook,2017,95049,False,JAN,1,Winter,7342
Edgebrook,2017,95049,False,FEB,2,Winter,6960
Edgebrook,2017,95049,False,MAR,3,Spring,8657
Edgebrook,2017,95049,False,APR,4,Spring,7248
Edgebrook,2017,95049,False,MAY,5,Spring,7328
Edgebrook,2017,95049,False,JUN,6,Summer,8589
Edgebrook,2017,95049,False,JUL,7,Summer,9268
Edgebrook,2017,95049,False,AUG,8,Summer,9866
Edgebrook,2017,95049,False,SEP,9,Fall,7574
Edgebrook,2017,95049,False,OCT,10,Fall,8044
Edgebrook,2017,95049,False,NOV,11,Fall,7234
Edgebrook,2017,95049,False,DEC,12,Winter,6939
Edgewater,2017,197383,False,JAN,1,Winter,15249
Edgewater,2017,197383,False,FEB,2,Winter,14914
Edgewater,2017,197383,False,MAR,3,Spring,17332
Edgewater,2017,197383,False,APR,4,Spring,16561
Edgewater,2017,197383,False,MAY,5,Spring,16514
Edgewater,2017,197383,False,JUN,6,Summer,17952
Edgewater,2017,197383,False,JUL,7,Summer,17980
Edgewater,2017,197383,False,AUG,8,Summer,18989
Edgewater,2017,197383,False,SEP,9,Fall,16914
Edgewater,2017,197383,False,OCT,10,Fall,16523
Edgewater,2017,197383,False,NOV,11,Fall,14791
Edgewater,2017,197383,False,DEC,12,Winter,13664
Gage Park,2017,41438,False,JAN,1,Winter,3105
Gage Park,2017,41438,False,FEB,2,Winter,2573
Gage Park,2017,41438,False,MAR,3,Spring,2950
Gage Park,2017,41438,False,APR,4,Spring,3404
Gage Park,2017,41438,False,MAY,5,Spring,3029
Gage Park,2017,41438,False,JUN,6,Summer,3752
Gage Park,2017,41438,False,JUL,7,Summer,3653
Gage Park,2017,41438,False,AUG,8,Summer,4319
Gage Park,2017,41438,False,SEP,9,Fall,3471
Gage Park,2017,41438,False,OCT,10,Fall,4177
Gage Park,2017,41438,False,NOV,11,Fall,3565
Gage Park,2017,41438,False,DEC,12,Winter,3440
Galewood-Mont Clare,2017,22912,False,JAN,1,Winter,1476
Galewood-Mont Clare,2017,22912,False,FEB,2,Winter,1626
Galewood-Mont Clare,2017,22912,False,MAR,3,Spring,1658
Galewood-Mont Clare,2017,22912,False,APR,4,Spring,1535
Galewood-Mont Clare,2017,22912,False,MAY,5,Spring,1861
Galewood-Mont Clare,2017,22912,False,JUN,6,Summer,2386
Galewood-Mont Clare,2017,22912,False,JUL,7,Summer,2977
Galewood-Mont Clare,2017,22912,False,AUG,8,Summer,2174
Galewood-Mont Clare,2017,22912,False,SEP,9,Fall,1919
Galewood-Mont Clare,2017,22912,False,OCT,10,Fall,2146
Galewood-Mont Clare,2017,22912,False,NOV,11,Fall,1660
Galewood-Mont Clare,2017,22912,False,DEC,12,Winter,1494
Garfield Ridge,2017,74800,True,JAN,1,Winter,5373
Garfield Ridge,2017,74800,True,FEB,2,Winter,5360
Garfield Ridge,2017,74800,True,MAR,3,Spring,6180
Garfield Ridge,2017,74800,True,APR,4,Spring,5570
Garfield Ridge,2017,74800,True,MAY,5,Spring,5590
Garfield Ridge,2017,74800,True,JUN,6,Summer,8686
Garfield Ridge,2017,74800,True,JUL,7,Summer,8367
Garfield Ridge,2017,74800,True,AUG,8,Summer,7682
Garfield Ridge,2017,74800,True,SEP,9,Fall,5570
Garfield Ridge,2017,74800,True,OCT,10,Fall,6132
Garfield Ridge,2017,74800,True,NOV,11,Fall,5369
Garfield Ridge,2017,74800,True,DEC,12,Winter,4921
Greater Grand Crossing,2017,33578,True,JAN,1,Winter,2583
Greater Grand Crossing,2017,33578,True,FEB,2,Winter,2310
Greater Grand Crossing,2017,33578,True,MAR,3,Spring,2896
Greater Grand Crossing,2017,33578,True,APR,4,Spring,2571
Greater Grand Crossing,2017,33578,True,MAY,5,Spring,2779
Greater Grand Crossing,2017,33578,True,JUN,6,Summer,2591
Greater Grand Crossing,2017,33578,True,JUL,7,Summer,2795
Greater Grand Crossing,2017,33578,True,AUG,8,Summer,2931
Greater Grand Crossing,2017,33578,True,SEP,9,Fall,2708
Greater Grand Crossing,2017,33578,True,OCT,10,Fall,3412
Greater Grand Crossing,2017,33578,True,NOV,11,Fall,3070
Greater Grand Crossing,2017,33578,True,DEC,12,Winter,2932
Hall,2017,56626,False,JAN,1,Winter,4737
Hall,2017,56626,False,FEB,2,Winter,4193
Hall,2017,56626,False,MAR,3,Spring,4813
Hall,2017,56626,False,APR,4,Spring,4500
Hall,2017,56626,False,MAY,5,Spring,4724
Hall,2017,56626,False,JUN,6,Summer,4735
Hall,2017,56626,False,JUL,7,Summer,4883
Hall,2017,56626,False,AUG,8,Summer,5741
Hall,2017,56626,False,SEP,9,Fall,5497
Hall,2017,56626,False,OCT,10,Fall,5543
Hall,2017,56626,False,NOV,11,Fall,2899
Hall,2017,56626,False,DEC,12,Winter,4361
Harold Washington Library Center,2017,1233309,True,JAN,1,Winter,97533
Harold Washington Library Center,2017,1233309,True,FEB,2,Winter,84661
Harold Washington Library Center,2017,1233309,True,MAR,3,Spring,106782
Harold Washington Library Center,2017,1233309,True,APR,4,Spring,101963
Harold Washington Library Center,2017,1233309,True,MAY,5,Spring,101551
Harold Washington Library Center,2017,1233309,True,JUN,6,Summer,123846
Harold Washington Library Center,2017,1233309,True,JUL,7,Summer,114637
Harold Washington Library Center,2017,1233309,True,AUG,8,Summer,112960
Harold Washington Library Center,2017,1233309,True,SEP,9,Fall,95604
Harold Washington Library Center,2017,1233309,True,OCT,10,Fall,107037
Harold Washington Library Center,2017,1233309,True,NOV,11,Fall,98434
Harold Washington Library Center,2017,1233309,True,DEC,12,Winter,88301
Hegewisch,2017,54963,True,JAN,1,Winter,4270
Hegewisch,2017,54963,True,FEB,2,Winter,3738
Hegewisch,2017,54963,True,MAR,3,Spring,4698
Hegewisch,2017,54963,True,APR,4,Spring,4414
Hegewisch,2017,54963,True,MAY,5,Spring,3826
Hegewisch,2017,54963,True,JUN,6,Summer,4733
Hegewisch,2017,54963,True,JUL,7,Summer,4809
Hegewisch,2017,54963,True,AUG,8,Summer,5093
Hegewisch,2017,54963,True,SEP,9,Fall,5124
Hegewisch,2017,54963,True,OCT,10,Fall,5656
Hegewisch,2017,54963,True,NOV,11,Fall,4392
Hegewisch,2017,54963,True,DEC,12,Winter,4210
Humboldt Park,2017,98033,True,JAN,1,Winter,7175
Humboldt Park,2017,98033,True,FEB,2,Winter,5851
Humboldt Park,2017,98033,True,MAR,3,Spring,8076
Humboldt Park,2017,98033,True,APR,4,Spring,8231
Humboldt Park,2017,98033,True,MAY,5,Spring,7385
Humboldt Park,2017,98033,True,JUN,6,Summer,9103
Humboldt Park,2017,98033,True,JUL,7,Summer,9604
Humboldt Park,2017,98033,True,AUG,8,Summer,12285
Humboldt Park,2017,98033,True,SEP,9,Fall,8070
Humboldt Park,2017,98033,True,OCT,10,Fall,8426
Humboldt Park,2017,98033,True,NOV,11,Fall,7617
Humboldt Park,2017,98033,True,DEC,12,Winter,6210
Independence,2017,0,False,JAN,1,Winter,0
Independence,2017,0,False,FEB,2,Winter,0
Independence,2017,0,False,MAR,3,Spring,0
Independence,2017,0,False,APR,4,Spring,0
Independence,2017,0,False,MAY,5,Spring,0
Independence,2017,0,False,JUN,6,Summer,0
Independence,2017,0,False,JUL,7,Summer,0
Independence,2017,0,False,AUG,8,Summer,0
Independence,2017,0,False,SEP,9,Fall,0
Independence,2017,0,False,OCT,10,Fall,0
Independence,2017,0,False,NOV,11,Fall,0
Independence,2017,0,False,DEC,12,Winter,0
Jefferson Park,2017,89420,False,JAN,1,Winter,6851
Jefferson Park,2017,89420,False,FEB,2,Winter,6342
Jefferson Park,2017,89420,False,MAR,3,Spring,7525
Jefferson Park,2017,89420,False,APR,4,Spring,7318
Jefferson Park,2017,89420,False,MAY,5,Spring,6955
Jefferson Park,2017,89420,False,JUN,6,Summer,8088
Jefferson Park,2017,89420,False,JUL,7,Summer,8861
Jefferson Park,2017,89420,False,AUG,8,Summer,10074
Jefferson Park,2017,89420,False,SEP,9,Fall,7102
Jefferson Park,2017,89420,False,OCT,10,Fall,7585
Jefferson Park,2017,89420,False,NOV,11,Fall,6926
Jefferson Park,2017,89420,False,DEC,12,Winter,5793
Jeffery Manor,2017,70704,True,JAN,1,Winter,5191
Jeffery Manor,2017,70704,True,FEB,2,Winter,5487
Jeffery Manor,2017,70704,True,MAR,3,Spring,6331
Jeffery Manor,2017,70704,True,APR,4,Spring,5442
Jeffery Manor,2017,70704,True,MAY,5,Spring,6552
Jeffery Manor,2017,70704,True,JUN,6,Summer,6111
Jeffery Manor,2017,70704,True,JUL,7,Summer,6100
Jeffery Manor,2017,70704,True,AUG,8,Summer,5490
Jeffery Manor,2017,70704,True,SEP,9,Fall,5736
Jeffery Manor,2017,70704,True,OCT,10,Fall,6513
Jeffery Manor,2017,70704,True,NOV,11,Fall,5700
Jeffery Manor,2017,70704,True,DEC,12,Winter,6051
Kelly,2017,58574,True,JAN,1,Winter,5008
Kelly,2017,58574,True,FEB,2,Winter,4858
Kelly,2017,58574,True,MAR,3,Spring,4965
Kelly,2017,58574,True,APR,4,Spring,4602
Kelly,2017,58574,True,MAY,5,Spring,4946
Kelly,2017,58574,True,JUN,6,Summer,5987
Kelly,2017,58574,True,JUL,7,Summer,6127
Kelly,2017,58574,True,AUG,8,Summer,6041
Kelly,2017,58574,True,SEP,9,Fall,5223
Kelly,2017,58574,True,OCT,10,Fall,3349
Kelly,2017,58574,True,NOV,11,Fall,2518
Kelly,2017,58574,True,DEC,12,Winter,4950
King,2017,68071,False,JAN,1,Winter,5160
King,2017,68071,False,FEB,2,Winter,5861
King,2017,68071,False,MAR,3,Spring,5621
King,2017,68071,False,APR,4,Spring,5293
King,2017,68071,False,MAY,5,Spring,5778
King,2017,68071,False,JUN,6,Summer,6221
King,2017,68071,False,JUL,7,Summer,6162
King,2017,68071,False,AUG,8,Summer,6733
King,2017,68071,False,SEP,9,Fall,5537
King,2017,68071,False,OCT,10,Fall,5978
King,2017,68071,False,NOV,11,Fall,5283
King,2017,68071,False,DEC,12,Winter,4444
Legler,2017,83753,False,JAN,1,Winter,7313
Legler,2017,83753,False,FEB,2,Winter,6426
Legler,2017,83753,False,MAR,3,Spring,5873
Legler,2017,83753,False,APR,4,Spring,6891
Legler,2017,83753,False,MAY,5,Spring,6973
Legler,2017,83753,False,JUN,6,Summer,6794
Legler,2017,83753,False,JUL,7,Summer,8096
Legler,2017,83753,False,AUG,8,Summer,8990
Legler,2017,83753,False,SEP,9,Fall,6674
Legler,2017,83753,False,OCT,10,Fall,7700
Legler,2017,83753,False,NOV,11,Fall,6331
Legler,2017,83753,False,DEC,12,Winter,5692
Lincoln Belmont,2017,153024,True,JAN,1,Winter,12639
Lincoln Belmont,2017,153024,True,FEB,2,Winter,12112
Lincoln Belmont,2017,153024,True,MAR,3,Spring,14034
Lincoln Belmont,2017,153024,True,APR,4,Spring,12105
Lincoln Belmont,2017,153024,True,MAY,5,Spring,12782
Lincoln Belmont,2017,153024,True,JUN,6,Summer,14336
Lincoln Belmont,2017,153024,True,JUL,7,Summer,14105
Lincoln Belmont,2017,153024,True,AUG,8,Summer,15491
Lincoln Belmont,2017,153024,True,SEP,9,Fall,11484
Lincoln Belmont,2017,153024,True,OCT,10,Fall,11914
