NAME,YEAR,TOTAL_VISITORS_YEAR,PROBLEM_WITH_COUNTER,MONTH,MONTH_NUMBER,SEASON,VISITOR_COUNT
Brainerd,2018,81936,True,DEC,12,Winter,3365
Brighton Park,2018,65971,False,JAN,1,Winter,5574
Brighton Park,2018,65971,False,FEB,2,Winter,4519
Brighton Park,2018,65971,False,MAR,3,Spring,6154
Brighton Park,2018,65971,False,APR,4,Spring,5369
Brighton Park,2018,65971,False,MAY,5,Spring,5036
Brighton Park,2018,65971,False,JUN,6,Summer,5377
Brighton Park,2018,65971,False,JUL,7,Summer,5968
Brighton Park,2018,65971,False,AUG,8,Summer,6053
Brighton Park,2018,65971,False,SEP,9,Fall,4989
Brighton Park,2018,65971,False,OCT,10,Fall,5868
Brighton Park,2018,65971,False,NOV,11,Fall,6911
Brighton Park,2018,65971,False,DEC,12,Winter,4153
Bucktown-Wicker Park,2018,133257,False,JAN,1,Winter,9784
Bucktown-Wicker Park,2018,133257,False,FEB,2,Winter,8407
Bucktown-Wicker Park,2018,133257,False,MAR,3,Spring,14102
Bucktown-Wicker Park,2018,133257,False,APR,4,Spring,9484
Bucktown-Wicker Park,2018,133257,False,MAY,5,Spring,9099
Bucktown-Wicker Park,2018,133257,False,JUN,6,Summer,10657
Bucktown-Wicker Park,2018,133257,False,JUL,7,Summer,11703
Bucktown-Wicker Park,2018,133257,False,AUG,8,Summer,11392
Bucktown-Wicker Park,2018,133257,False,SEP,9,Fall,9133
Bucktown-Wicker Park,2018,133257,False,OCT,10,Fall,13970
Bucktown-Wicker Park,2018,133257,False,NOV,11,Fall,16216
Bucktown-Wicker Park,2018,133257,False,DEC,12,Winter,9310
Budlong Woods,2018,134216,True,JAN,1,Winter,9138
Budlong Woods,2018,134216,True,FEB,2,Winter,7892
Budlong Woods,2018,134216,True,MAR,3,Spring,10595
Budlong Woods,2018,134216,True,APR,4,Spring,10130
Budlong Woods,2018,134216,True,MAY,5,Spring,10012
Budlong Woods,2018,134216,True,JUN,6,Summer,11395
Budlong Woods,2018,134216,True,JUL,7,Summer,13613
Budlong Woods,2018,134216,True,AUG,8,Summer,14127
Budlong Woods,2018,134216,True,SEP,9,Fall,11754
Budlong Woods,2018,134216,True,OCT,10,Fall,13226
Budlong Woods,2018,134216,True,NOV,11,Fall,12051
Budlong Woods,2018,134216,True,DEC,12,Winter,10283
Canaryville,2018,43738,False,JAN,1,Winter,2763
Canaryville,2018,43738,False,FEB,2,Winter,2864
Canaryville,2018,43738,False,MAR,3,Spring,3632
Canaryville,2018,43738,False,APR,4,Spring,3302
Canaryville,2018,43738,False,MAY,5,Spring,3063
Canaryville,2018,43738,False,JUN,6,Summer,3576
Canaryville,2018,43738,False,JUL,7,Summer,4133
Canaryville,2018,43738,False,AUG,8,Summer,3795
Canaryville,2018,43738,False,SEP,9,Fall,3764
Canaryville,2018,43738,False,OCT,10,Fall,6460
Canaryville,2018,43738,False,NOV,11,Fall,3417
Canaryville,2018,43738,False,DEC,12,Winter,2969
Chicago Bee,2018,3629,True,JAN,1,Winter,1666
Chicago Bee,2018,3629,True,FEB,2,Winter,0
Chicago Bee,2018,3629,True,MAR,3,Spring,0
Chicago Bee,2018,3629,True,APR,4,Spring,0
Chicago Bee,2018,3629,True,MAY,5,Spring,0
Chicago Bee,2018,3629,True,JUN,6,Summer,0
Chicago Bee,2018,3629,True,JUL,7,Summer,0
Chicago Bee,2018,3629,True,AUG,8,Summer,0
Chicago Bee,2018,3629,True,SEP,9,Fall,0
Chicago Bee,2018,3629,True,OCT,10,Fall,0
Chicago Bee,2018,3629,True,NOV,11,Fall,174
Chicago Bee,2018,3629,True,DEC,12,Winter,1789
Chicago Lawn,2018,70544,False,JAN,1,Winter,5367
Chicago Lawn,2018,70544,False,FEB,2,Winter,4543
Chicago Lawn,2018,70544,False,MAR,3,Spring,5855
Chicago Lawn,2018,70544,False,APR,4,Spring,5687
Chicago Lawn,2018,70544,False,MAY,5,Spring,5689
Chicago Lawn,2018,70544,False,JUN,6,Summer,5448
Chicago Lawn,2018,70544,False,JUL,7,Summer,6293
Chicago Lawn,2018,70544,False,AUG,8,Summer,7370
Chicago Lawn,2018,70544,False,SEP,9,Fall,6426
Chicago Lawn,2018,70544,False,OCT,10,Fall,6743
Chicago Lawn,2018,70544,False,NOV,11,Fall,5714
Chicago Lawn,2018,70544,False,DEC,12,Winter,5409
Chinatown,2018,272228,False,JAN,1,Winter,19195
Chinatown,2018,272228,False,FEB,2,Winter,16935
Chinatown,2018,272228,False,MAR,3,Spring,26360
Chinatown,2018,272228,False,APR,4,Spring,22140
Chinatown,2018,272228,False,MAY,5,Spring,23367
Chinatown,2018,272228,False,JUN,6,Summer,19849
Chinatown,2018,272228,False,JUL,7,Summer,25442
Chinatown,2018,272228,False,AUG,8,Summer,26347
Chinatown,2018,272228,False,SEP,9,Fall,21799
Chinatown,2018,272228,False,OCT,10,Fall,25017
Chinatown,2018,272228,False,NOV,11,Fall,26601
Chinatown,2018,272228,False,DEC,12,Winter,19176
Clearing,2018,64977,True,JAN,1,Winter,5183
Clearing,2018,64977,True,FEB,2,Winter,4611
Clearing,2018,64977,True,MAR,3,Spring,6656
Clearing,2018,64977,True,APR,4,Spring,5185
Clearing,2018,64977,True,MAY,5,Spring,4910
Clearing,2018,64977,True,JUN,6,Summer,6261
Clearing,2018,64977,True,JUL,7,Summer,6343
Clearing,2018,64977,True,AUG,8,Summer,5521
Clearing,2018,64977,True,SEP,9,Fall,4800
Clearing,2018,64977,True,OCT,10,Fall,6009
Clearing,2018,64977,True,NOV,11,Fall,5208
Clearing,2018,64977,True,DEC,12,Winter,4290
Coleman,2018,92457,True,JAN,1,Winter,7660
Coleman,2018,92457,True,FEB,2,Winter,7022
Coleman,2018,92457,True,MAR,3,Spring,9638
Coleman,2018,92457,True,APR,4,Spring,7679
Coleman,2018,92457,True,MAY,5,Spring,6963
Coleman,2018,92457,True,JUN,6,Summer,7633
Coleman,2018,92457,True,JUL,7,Summer,8046
Coleman,2018,92457,True,AUG,8,Summer,9415
Coleman,2018,92457,True,SEP,9,Fall,7463
Coleman,2018,92457,True,OCT,10,Fall,7926
Coleman,2018,92457,True,NOV,11,Fall,6256
Coleman,2018,92457,True,DEC,12,Winter,6756
"Daley, Richard J.-Bridgeport",2018,70815,False,JAN,1,Winter,6327
"Daley, Richard J.-Bridgeport",2018,70815,False,FEB,2,Winter,5260
"Daley, Richard J.-Bridgeport",2018,70815,False,MAR,3,Spring,7734
"Daley, Richard J.-Bridgeport",2018,70815,False,APR,4,Spring,6472
"Daley, Richard J.-Bridgeport",2018,70815,False,MAY,5,Spring,6233
"Daley, Richard J.-Bridgeport",2018,70815,False,JUN,6,Summer,6385
"Daley, Richard J.-Bridgeport",2018,70815,False,JUL,7,Summer,6669
"Daley, Richard J.-Bridgeport",2018,70815,False,AUG,8,Summer,7359
"Daley, Richard J.-Bridgeport",2018,70815,False,SEP,9,Fall,3040
"Daley, Richard J.-Bridgeport",2018,70815,False,OCT,10,Fall,4408
"Daley, Richard J.-Bridgeport",2018,70815,False,NOV,11,Fall,6252
"Daley, Richard J.-Bridgeport",2018,70815,False,DEC,12,Winter,4676
"Daley, Richard M.-W Humboldt",2018,131921,True,JAN,1,Winter,9969
"Daley, Richard M.-W Humboldt",2018,131921,True,FEB,2,Winter,9543
"Daley, Richard M.-W Humboldt",2018,131921,True,MAR,3,Spring,11811
"Daley, Richard M.-W Humboldt",2018,131921,True,APR,4,Spring,11134
"Daley, Richard M.-W Humboldt",2018,131921,True,MAY,5,Spring,10889
"Daley, Richard M.-W Humboldt",2018,131921,True,JUN,6,Summer,10850
"Daley, Richard M.-W Humboldt",2018,131921,True,JUL,7,Summer,12497
"Daley, Richard M.-W Humboldt",2018,131921,True,AUG,8,Summer,12122
"Daley, Richard M.-W Humboldt",2018,131921,True,SEP,9,Fall,10557
"Daley, Richard M.-W Humboldt",2018,131921,True,OCT,10,Fall,12398
"Daley, Richard M.-W Humboldt",2018,131921,True,NOV,11,Fall,10288
"Daley, Richard M.-W Humboldt",2018,131921,True,DEC,12,Winter,9863
Douglass,2018,45453,False,JAN,1,Winter,4685
Douglass,2018,45453,False,FEB,2,Winter,4017
Douglass,2018,45453,False,MAR,3,Spring,5256
Douglass,2018,45453,False,APR,4,Spring,5199
Douglass,2018,45453,False,MAY,5,Spring,5108
Douglass,2018,45453,False,JUN,6,Summer,5434
Douglass,2018,45453,False,JUL,7,Summer,6796
Douglass,2018,45453,False,AUG,8,Summer,5885
Douglass,2018,45453,False,SEP,9,Fall,3073
Douglass,2018,45453,False,OCT,10,Fall,0
Douglass,2018,45453,False,NOV,11,Fall,0
Douglass,2018,45453,False,DEC,12,Winter,0
Dunning,2018,118188,True,JAN,1,Winter,11435
Dunning,2018,118188,True,FEB,2,Winter,9026
Dunning,2018,118188,True,MAR,3,Spring,9690
Dunning,2018,118188,True,APR,4,Spring,9343
Dunning,2018,118188,True,MAY,5,Spring,10091
Dunning,2018,118188,True,JUN,6,Summer,9913
Dunning,2018,118188,True,JUL,7,Summer,8072
Dunning,2018,118188,True,AUG,8,Summer,9178
Dunning,2018,118188,True,SEP,9,Fall,11214
Dunning,2018,118188,True,OCT,10,Fall,12275
Dunning,2018,118188,True,NOV,11,Fall,10674
Dunning,2018,118188,True,DEC,12,Winter,7277
Edgebrook,2018,94715,False,JAN,1,Winter,7389
Edgebrook,2018,94715,False,FEB,2,Winter,6761
Edgebrook,2018,94715,False,MAR,3,Spring,8608
Edgebrook,2018,94715,False,APR,4,Spring,6993
Edgebrook,2018,94715,False,MAY,5,Spring,6553
Edgebrook,2018,94715,False,JUN,6,Summer,9856
Edgebrook,2018,94715,False,JUL,7,Summer,9483
Edgebrook,2018,94715,False,AUG,8,Summer,8590
Edgebrook,2018,94715,False,SEP,9,Fall,7432
Edgebrook,2018,94715,False,OCT,10,Fall,8066
Edgebrook,2018,94715,False,NOV,11,Fall,7895
Edgebrook,2018,94715,False,DEC,12,Winter,7089
Edgewater,2018,203198,False,JAN,1,Winter,15000
Edgewater,2018,203198,False,FEB,2,Winter,13360
Edgewater,2018,203198,False,MAR,3,Spring,21046
Edgewater,2018,203198,False,APR,4,Spring,15947
Edgewater,2018,203198,False,MAY,5,Spring,15746
Edgewater,2018,203198,False,JUN,6,Summer,16189
Edgewater,2018,203198,False,JUL,7,Summer,17095
Edgewater,2018,203198,False,AUG,8,Summer,17787
Edgewater,2018,203198,False,SEP,9,Fall,16167
Edgewater,2018,203198,False,OCT,10,Fall,19979
Edgewater,2018,203198,False,NOV,11,Fall,21074
Edgewater,2018,203198,False,DEC,12,Winter,13808
Gage Park,2018,37565,False,JAN,1,Winter,3388
Gage Park,2018,37565,False,FEB,2,Winter,3246
Gage Park,2018,37565,False,MAR,3,Spring,3572
Gage Park,2018,37565,False,APR,4,Spring,3864
Gage Park,2018,37565,False,MAY,5,Spring,2455
Gage Park,2018,37565,False,JUN,6,Summer,3286
Gage Park,2018,37565,False,JUL,7,Summer,3550
Gage Park,2018,37565,False,AUG,8,Summer,3202
Gage Park,2018,37565,False,SEP,9,Fall,2839
Gage Park,2018,37565,False,OCT,10,Fall,3520
Gage Park,2018,37565,False,NOV,11,Fall,2448
Gage Park,2018,37565,False,DEC,12,Winter,2195
Galewood-Mont Clare,2018,26141,False,JAN,1,Winter,1904
Galewood-Mont Clare,2018,26141,False,FEB,2,Winter,1524
Galewood-Mont Clare,2018,26141,False,MAR,3,Spring,1908
Galewood-Mont Clare,2018,26141,False,APR,4,Spring,2551
Galewood-Mont Clare,2018,26141,False,MAY,5,Spring,1929
Galewood-Mont Clare,2018,26141,False,JUN,6,Summer,2044
Galewood-Mont Clare,2018,26141,False,JUL,7,Summer,3889
Galewood-Mont Clare,2018,26141,False,AUG,8,Summer,3087
Galewood-Mont Clare,2018,26141,False,SEP,9,Fall,2074
Galewood-Mont Clare,2018,26141,False,OCT,10,Fall,2425
Galewood-Mont Clare,2018,26141,False,NOV,11,Fall,1556
Galewood-Mont Clare,2018,26141,False,DEC,12,Winter,1250
Garfield Ridge,2018,71917,True,JAN,1,Winter,5369
Garfield Ridge,2018,71917,True,FEB,2,Winter,4892
Garfield Ridge,2018,71917,True,MAR,3,Spring,6494
Garfield Ridge,2018,71917,True,APR,4,Spring,5583
Garfield Ridge,2018,71917,True,MAY,5,Spring,5460
Garfield Ridge,2018,71917,True,JUN,6,Summer,6575
Garfield Ridge,2018,71917,True,JUL,7,Summer,7825
Garfield Ridge,2018,71917,True,AUG,8,Summer,6686
Garfield Ridge,2018,71917,True,SEP,9,Fall,5705
Garfield Ridge,2018,71917,True,OCT,10,Fall,6649
Garfield Ridge,2018,71917,True,NOV,11,Fall,5817
Garfield Ridge,2018,71917,True,DEC,12,Winter,4862
Greater Grand Crossing,2018,76082,True,JAN,1,Winter,4942
Greater Grand Crossing,2018,76082,True,FEB,2,Winter,6749
Greater Grand Crossing,2018,76082,True,MAR,3,Spring,10205
Greater Grand Crossing,2018,76082,True,APR,4,Spring,7468
Greater Grand Crossing,2018,76082,True,MAY,5,Spring,7219
Greater Grand Crossing,2018,76082,True,JUN,6,Summer,6951
Greater Grand Crossing,2018,76082,True,JUL,7,Summer,5464
Greater Grand Crossing,2018,76082,True,AUG,8,Summer,6322
Greater Grand Crossing,2018,76082,True,SEP,9,Fall,5111
Greater Grand Crossing,2018,76082,True,OCT,10,Fall,5277
Greater Grand Crossing,2018,76082,True,NOV,11,Fall,6129
Greater Grand Crossing,2018,76082,True,DEC,12,Winter,4245
Hall,2018,70437,False,JAN,1,Winter,4788
Hall,2018,70437,False,FEB,2,Winter,5053
Hall,2018,70437,False,MAR,3,Spring,9395
Hall,2018,70437,False,APR,4,Spring,5732
Hall,2018,70437,False,MAY,5,Spring,5220
Hall,2018,70437,False,JUN,6,Summer,5232
Hall,2018,70437,False,JUL,7,Summer,5460
Hall,2018,70437,False,AUG,8,Summer,5679
Hall,2018,70437,False,SEP,9,Fall,5200
Hall,2018,70437,False,OCT,10,Fall,7381
Hall,2018,70437,False,NOV,11,Fall,6640
Hall,2018,70437,False,DEC,12,Winter,4657
Harold Washington Library Center,2018,1364907,True,JAN,1,Winter,86746
Harold Washington Library Center,2018,1364907,True,FEB,2,Winter,94458
Harold Washington Library Center,2018,1364907,True,MAR,3,Spring,126336
Harold Washington Library Center,2018,1364907,True,APR,4,Spring,131702
Harold Washington Library Center,2018,1364907,True,MAY,5,Spring,121940
Harold Washington Library Center,2018,1364907,True,JUN,6,Summer,121568
Harold Washington Library Center,2018,1364907,True,JUL,7,Summer,97839
Harold Washington Library Center,2018,1364907,True,AUG,8,Summer,121712
Harold Washington Library Center,2018,1364907,True,SEP,9,Fall,127002
Harold Washington Library Center,2018,1364907,True,OCT,10,Fall,135147
Harold Washington Library Center,2018,1364907,True,NOV,11,Fall,105153
Harold Washington Library Center,2018,1364907,True,DEC,12,Winter,95304
Hegewisch,2018,51298,True,JAN,1,Winter,4812
Hegewisch,2018,51298,True,FEB,2,Winter,3664
Hegewisch,2018,51298,True,MAR,3,Spring,4484
Hegewisch,2018,51298,True,APR,4,Spring,4488
Hegewisch,2018,51298,True,MAY,5,Spring,3765
Hegewisch,2018,51298,True,JUN,6,Summer,3973
Hegewisch,2018,51298,True,JUL,7,Summer,4299
Hegewisch,2018,51298,True,AUG,8,Summer,4158
Hegewisch,2018,51298,True,SEP,9,Fall,4972
Hegewisch,2018,51298,True,OCT,10,Fall,5494
Hegewisch,2018,51298,True,NOV,11,Fall,3905
Hegewisch,2018,51298,True,DEC,12,Winter,3284
Humboldt Park,2018,91935,True,JAN,1,Winter,6942
Humboldt Park,2018,91935,True,FEB,2,Winter,6140
Humboldt Park,2018,91935,True,MAR,3,Spring,9290
Humboldt Park,2018,91935,True,APR,4,Spring,6926
Humboldt Park,2018,91935,True,MAY,5,Spring,6941
Humboldt Park,2018,91935,True,JUN,6,Summer,7830
Humboldt Park,2018,91935,True,JUL,7,Summer,8455
Humboldt Park,2018,91935,True,AUG,8,Summer,9109
Humboldt Park,2018,91935,True,SEP,9,Fall,7773
Humboldt Park,2018,91935,True,OCT,10,Fall,8725
Humboldt Park,2018,91935,True,NOV,11,Fall,7816
Humboldt Park,2018,91935,True,DEC,12,Winter,5988
Independence,2018,0,False,JAN,1,Winter,0
Independence,2018,0,False,FEB,2,Winter,0
Independence,2018,0,False,MAR,3,Spring,0
Independence,2018,0,False,APR,4,Spring,0
Independence,2018,0,False,MAY,5,Spring,0
Independence,2018,0,False,JUN,6,Summer,0
Independence,2018,0,False,JUL,7,Summer,0
Independence,2018,0,False,AUG,8,Summer,0
Independence,2018,0,False,SEP,9,Fall,0
Independence,2018,0,False,OCT,10,Fall,0
Independence,2018,0,False,NOV,11,Fall,0
Independence,2018,0,False,DEC,12,Winter,0
Jefferson Park,2018,88120,False,JAN,1,Winter,6808
Jefferson Park,2018,88120,False,FEB,2,Winter,5685
Jefferson Park,2018,88120,False,MAR,3,Spring,7860
Jefferson Park,2018,88120,False,APR,4,Spring,7305
Jefferson Park,2018,88120,False,MAY,5,Spring,6938
Jefferson Park,2018,88120,False,JUN,6,Summer,7550
Jefferson Park,2018,88120,False,JUL,7,Summer,9012
Jefferson Park,2018,88120,False,AUG,8,Summer,8847
Jefferson Park,2018,88120,False,SEP,9,Fall,6846
Jefferson Park,2018,88120,False,OCT,10,Fall,7639
Jefferson Park,2018,88120,False,NOV,11,Fall,7362
Jefferson Park,2018,88120,False,DEC,12,Winter,6268
Jeffery Manor,2018,74842,True,JAN,1,Winter,5943
Jeffery Manor,2018,74842,True,FEB,2,Winter,5213
Jeffery Manor,2018,74842,True,MAR,3,Spring,7812
Jeffery Manor,2018,74842,True,APR,4,Spring,6608
Jeffery Manor,2018,74842,True,MAY,5,Spring,6171
Jeffery Manor,2018,74842,True,JUN,6,Summer,6506
Jeffery Manor,2018,74842,True,JUL,7,Summer,5442
Jeffery Manor,2018,74842,True,AUG,8,Summer,5712
Jeffery Manor,2018,74842,True,SEP,9,Fall,5776
Jeffery Manor,2018,74842,True,OCT,10,Fall,7380
Jeffery Manor,2018,74842,True,NOV,11,Fall,7030
Jeffery Manor,2018,74842,True,DEC,12,Winter,5249
Kelly,2018,39239,True,JAN,1,Winter,4613
Kelly,2018,39239,True,FEB,2,Winter,1579
Kelly,2018,39239,True,MAR,3,Spring,0
Kelly,2018,39239,True,APR,4,Spring,0
Kelly,2018,39239,True,MAY,5,Spring,902
Kelly,2018,39239,True,JUN,6,Summer,4847
Kelly,2018,39239,True,JUL,7,Summer,5414
Kelly,2018,39239,True,AUG,8,Summer,6019
Kelly,2018,39239,True,SEP,9,Fall,100
Kelly,2018,39239,True,OCT,10,Fall,6619
Kelly,2018,39239,True,NOV,11,Fall,4505
Kelly,2018,39239,True,DEC,12,Winter,4641
King,2018,61044,False,JAN,1,Winter,5407
King,2018,61044,False,FEB,2,Winter,5078
King,2018,61044,False,MAR,3,Spring,6825
King,2018,61044,False,APR,4,Spring,5861
King,2018,61044,False,MAY,5,Spring,5834
King,2018,61044,False,JUN,6,Summer,5016
King,2018,61044,False,JUL,7,Summer,4283
King,2018,61044,False,AUG,8,Summer,6187
King,2018,61044,False,SEP,9,Fall,5383
King,2018,61044,False,OCT,10,Fall,3270
King,2018,61044,False,NOV,11,Fall,3625
King,2018,61044,False,DEC,12,Winter,4275
Legler,2018,79803,False,JAN,1,Winter,6286
Legler,2018,79803,False,FEB,2,Winter,6172
Legler,2018,79803,False,MAR,3,Spring,6299
Legler,2018,79803,False,APR,4,Spring,5966
Legler,2018,79803,False,MAY,5,Spring,6249
Legler,2018,79803,False,JUN,6,Summer,5788
Legler,2018,79803,False,JUL,7,Summer,5940
Legler,2018,79803,False,AUG,8,Summer,7322
Legler,2018,79803,False,SEP,9,Fall,7761
Legler,2018,79803,False,OCT,10,Fall,7776
Legler,2018,79803,False,NOV,11,Fall,6825
Legler,2018,79803,False,DEC,12,Winter,7419
Lincoln Belmont,2018,145834,True,JAN,1,Winter,11358
Lincoln Belmont,2018,145834,True,FEB,2,Winter,9996
Lincoln Belmont,2018,145834,True,MAR,3,Spring,13052
Lincoln Belmont,2018,145834,True,APR,4,Spring,12312
Lincoln Belmont,2018,145834,True,MAY,5,Spring,11483
Lincoln Belmont,2018,145834,True,JUN,6,Summer,13621
Lincoln Belmont,2018,145834,True,JUL,7,Summer,13594
Lincoln Belmont,2018,145834,True,AUG,8,Summer,15234
Lincoln Belmont,2018,145834,True,SEP,9,Fall,11066
Lincoln Belmont,2018,145834,True,OCT,10,Fall,12623
