NAME,YEAR,TOTAL_VISITORS_YEAR,PROBLEM_WITH_COUNTER,MONTH,MONTH_NUMBER,VISITOR_COUNT
POINT (-87.533513 41.70272),2021,33568,False,JAN,1.0,2007
POINT (-87.533513 41.70272),2021,33568,False,FEB,2.0,2769
POINT (-87.533513 41.70272),2021,33568,False,MAR,3.0,2370
POINT (-87.533513 41.70272),2021,33568,False,APR,4.0,2357
POINT (-87.533513 41.70272),2021,33568,False,MAY,5.0,2184
POINT (-87.533513 41.70272),2021,33568,False,JUN,6.0,2188
POINT (-87.533513 41.70272),2021,33568,False,JUL,7.0,3058
POINT (-87.533513 41.70272),2021,33568,False,AUG,8.0,3058
POINT (-87.533513 41.70272),2021,33568,False,SEP,9.0,3141
POINT (-87.533513 41.70272),2021,33568,False,OCT,10.0,3674
POINT (-87.533513 41.70272),2021,33568,False,NOV,11.0,3405
POINT (-87.533513 41.70272),2021,33568,False,DEC,12.0,3357
POINT (-87.533513 41.70272),2021,33568,False,BRANCH,,Vodak-East Side
POINT (-87.548914 41.659153),2021,16972,False,JAN,1.0,1165
POINT (-87.548914 41.659153),2021,16972,False,FEB,2.0,1081
POINT (-87.548914 41.659153),2021,16972,False,MAR,3.0,1450
POINT (-87.548914 41.659153),2021,16972,False,APR,4.0,1507
POINT (-87.548914 41.659153),2021,16972,False,MAY,5.0,1451
POINT (-87.548914 41.659153),2021,16972,False,JUN,6.0,1523
POINT (-87.548914 41.659153),2021,16972,False,JUL,7.0,1611
POINT (-87.548914 41.659153),2021,16972,False,AUG,8.0,1428
POINT (-87.548914 41.659153),2021,16972,False,SEP,9.0,1461
POINT (-87.548914 41.659153),2021,16972,False,OCT,10.0,1568
POINT (-87.548914 41.659153),2021,16972,False,NOV,11.0,1365
POINT (-87.548914 41.659153),2021,16972,False,DEC,12.0,1362
POINT (-87.548914 41.659153),2021,16972,False,BRANCH,,Hegewisch
POINT (-87.549849 41.730371),2021,31336,False,JAN,1.0,768
POINT (-87.549849 41.730371),2021,31336,False,FEB,2.0,1726
POINT (-87.549849 41.730371),2021,31336,False,MAR,3.0,1866
POINT (-87.549849 41.730371),2021,31336,False,APR,4.0,2294
POINT (-87.549849 41.730371),2021,31336,False,MAY,5.0,2737
POINT (-87.549849 41.730371),2021,31336,False,JUN,6.0,2783
POINT (-87.549849 41.730371),2021,31336,False,JUL,7.0,3409
POINT (-87.549849 41.730371),2021,31336,False,AUG,8.0,3580
POINT (-87.549849 41.730371),2021,31336,False,SEP,9.0,3375
POINT (-87.549849 41.730371),2021,31336,False,OCT,10.0,2729
POINT (-87.549849 41.730371),2021,31336,False,NOV,11.0,3142
POINT (-87.549849 41.730371),2021,31336,False,DEC,12.0,2927
POINT (-87.549849 41.730371),2021,31336,False,BRANCH,,South Chicago
POINT (-87.563672 41.762654),2021,17501,False,JAN,1.0,1066
POINT (-87.563672 41.762654),2021,17501,False,FEB,2.0,868
POINT (-87.563672 41.762654),2021,17501,False,MAR,3.0,1155
POINT (-87.563672 41.762654),2021,17501,False,APR,4.0,1514
POINT (-87.563672 41.762654),2021,17501,False,MAY,5.0,1620
POINT (-87.563672 41.762654),2021,17501,False,JUN,6.0,1486
POINT (-87.563672 41.762654),2021,17501,False,JUL,7.0,1388
POINT (-87.563672 41.762654),2021,17501,False,AUG,8.0,1819
POINT (-87.563672 41.762654),2021,17501,False,SEP,9.0,1784
POINT (-87.563672 41.762654),2021,17501,False,OCT,10.0,1682
POINT (-87.563672 41.762654),2021,17501,False,NOV,11.0,1539
POINT (-87.563672 41.762654),2021,17501,False,DEC,12.0,1580
POINT (-87.563672 41.762654),2021,17501,False,BRANCH,,South Shore
POINT (-87.565489 41.713513),2021,14627,False,JAN,1.0,2002
POINT (-87.565489 41.713513),2021,14627,False,FEB,2.0,1747
POINT (-87.565489 41.713513),2021,14627,False,MAR,3.0,2367
POINT (-87.565489 41.713513),2021,14627,False,APR,4.0,2425
POINT (-87.565489 41.713513),2021,14627,False,MAY,5.0,110
POINT (-87.565489 41.713513),2021,14627,False,JUN,6.0,222
POINT (-87.565489 41.713513),2021,14627,False,JUL,7.0,959
POINT (-87.565489 41.713513),2021,14627,False,AUG,8.0,1192
POINT (-87.565489 41.713513),2021,14627,False,SEP,9.0,991
POINT (-87.565489 41.713513),2021,14627,False,OCT,10.0,941
POINT (-87.565489 41.713513),2021,14627,False,NOV,11.0,882
POINT (-87.565489 41.713513),2021,14627,False,DEC,12.0,789
POINT (-87.565489 41.713513),2021,14627,False,BRANCH,,Jeffery Manor
POINT (-87.585869 41.746322),2021,46853,False,JAN,1.0,2985
POINT (-87.585869 41.746322),2021,46853,False,FEB,2.0,2513
POINT (-87.585869 41.746322),2021,46853,False,MAR,3.0,4235
POINT (-87.585869 41.746322),2021,46853,False,APR,4.0,3864
POINT (-87.585869 41.746322),2021,46853,False,MAY,5.0,4046
POINT (-87.585869 41.746322),2021,46853,False,JUN,6.0,3479
POINT (-87.585869 41.746322),2021,46853,False,JUL,7.0,4270
POINT (-87.585869 41.746322),2021,46853,False,AUG,8.0,4583
POINT (-87.585869 41.746322),2021,46853,False,SEP,9.0,4489
POINT (-87.585869 41.746322),2021,46853,False,OCT,10.0,4840
POINT (-87.585869 41.746322),2021,46853,False,NOV,11.0,4136
POINT (-87.585869 41.746322),2021,46853,False,DEC,12.0,3413
POINT (-87.585869 41.746322),2021,46853,False,BRANCH,,Avalon
POINT (-87.590212 41.807619),2021,61010,False,JAN,1.0,3491
POINT (-87.590212 41.807619),2021,61010,False,FEB,2.0,2572
POINT (-87.590212 41.807619),2021,61010,False,MAR,3.0,4279
POINT (-87.590212 41.807619),2021,61010,False,APR,4.0,4316
POINT (-87.590212 41.807619),2021,61010,False,MAY,5.0,4527
POINT (-87.590212 41.807619),2021,61010,False,JUN,6.0,4822
POINT (-87.590212 41.807619),2021,61010,False,JUL,7.0,5970
POINT (-87.590212 41.807619),2021,61010,False,AUG,8.0,6237
POINT (-87.590212 41.807619),2021,61010,False,SEP,9.0,5925
POINT (-87.590212 41.807619),2021,61010,False,OCT,10.0,6649
POINT (-87.590212 41.807619),2021,61010,False,NOV,11.0,6316
POINT (-87.590212 41.807619),2021,61010,False,DEC,12.0,5906
POINT (-87.590212 41.807619),2021,61010,False,BRANCH,,Blackstone
POINT (-87.5989 41.657262),2021,10760,False,JAN,1.0,339
POINT (-87.5989 41.657262),2021,10760,False,FEB,2.0,270
POINT (-87.5989 41.657262),2021,10760,False,MAR,3.0,412
POINT (-87.5989 41.657262),2021,10760,False,APR,4.0,470
POINT (-87.5989 41.657262),2021,10760,False,MAY,5.0,724
POINT (-87.5989 41.657262),2021,10760,False,JUN,6.0,998
POINT (-87.5989 41.657262),2021,10760,False,JUL,7.0,1437
POINT (-87.5989 41.657262),2021,10760,False,AUG,8.0,1397
POINT (-87.5989 41.657262),2021,10760,False,SEP,9.0,162
POINT (-87.5989 41.657262),2021,10760,False,OCT,10.0,155
POINT (-87.5989 41.657262),2021,10760,False,NOV,11.0,1744
POINT (-87.5989 41.657262),2021,10760,False,DEC,12.0,2652
POINT (-87.5989 41.657262),2021,10760,False,BRANCH,,Altgeld
POINT (-87.600377 41.762277),2021,13610,False,JAN,1.0,837
POINT (-87.600377 41.762277),2021,13610,False,FEB,2.0,954
POINT (-87.600377 41.762277),2021,13610,False,MAR,3.0,1097
POINT (-87.600377 41.762277),2021,13610,False,APR,4.0,1137
POINT (-87.600377 41.762277),2021,13610,False,MAY,5.0,1137
POINT (-87.600377 41.762277),2021,13610,False,JUN,6.0,1304
POINT (-87.600377 41.762277),2021,13610,False,JUL,7.0,2303
POINT (-87.600377 41.762277),2021,13610,False,AUG,8.0,0
POINT (-87.600377 41.762277),2021,13610,False,SEP,9.0,930
POINT (-87.600377 41.762277),2021,13610,False,OCT,10.0,1724
POINT (-87.600377 41.762277),2021,13610,False,NOV,11.0,1237
POINT (-87.600377 41.762277),2021,13610,False,DEC,12.0,950
POINT (-87.600377 41.762277),2021,13610,False,BRANCH,,Greater Grand Crossing
POINT (-87.606849 41.780405),2021,36281,False,JAN,1.0,3059
POINT (-87.606849 41.780405),2021,36281,False,FEB,2.0,2538
POINT (-87.606849 41.780405),2021,36281,False,MAR,3.0,2316
POINT (-87.606849 41.780405),2021,36281,False,APR,4.0,3029
POINT (-87.606849 41.780405),2021,36281,False,MAY,5.0,1382
POINT (-87.606849 41.780405),2021,36281,False,JUN,6.0,2802
POINT (-87.606849 41.780405),2021,36281,False,JUL,7.0,2913
POINT (-87.606849 41.780405),2021,36281,False,AUG,8.0,3625
POINT (-87.606849 41.780405),2021,36281,False,SEP,9.0,3568
POINT (-87.606849 41.780405),2021,36281,False,OCT,10.0,3778
POINT (-87.606849 41.780405),2021,36281,False,NOV,11.0,3444
POINT (-87.606849 41.780405),2021,36281,False,DEC,12.0,3827
POINT (-87.606849 41.780405),2021,36281,False,BRANCH,,Coleman
POINT (-87.61416 41.751132),2021,30166,False,JAN,1.0,1830
POINT (-87.61416 41.751132),2021,30166,False,FEB,2.0,1515
POINT (-87.61416 41.751132),2021,30166,False,MAR,3.0,1921
POINT (-87.61416 41.751132),2021,30166,False,APR,4.0,2215
POINT (-87.61416 41.751132),2021,30166,False,MAY,5.0,2311
POINT (-87.61416 41.751132),2021,30166,False,JUN,6.0,2436
POINT (-87.61416 41.751132),2021,30166,False,JUL,7.0,1639
POINT (-87.61416 41.751132),2021,30166,False,AUG,8.0,3665
POINT (-87.61416 41.751132),2021,30166,False,SEP,9.0,3651
POINT (-87.61416 41.751132),2021,30166,False,OCT,10.0,2854
POINT (-87.61416 41.751132),2021,30166,False,NOV,11.0,3016
POINT (-87.61416 41.751132),2021,30166,False,DEC,12.0,3113
POINT (-87.61416 41.751132),2021,30166,False,BRANCH,,"Whitney M. Young, Jr."
POINT (-87.617335 41.832238),2021,17385,False,JAN,1.0,1209
POINT (-87.617335 41.832238),2021,17385,False,FEB,2.0,1101
POINT (-87.617335 41.832238),2021,17385,False,MAR,3.0,1481
POINT (-87.617335 41.832238),2021,17385,False,APR,4.0,1474
POINT (-87.617335 41.832238),2021,17385,False,MAY,5.0,1480
POINT (-87.617335 41.832238),2021,17385,False,JUN,6.0,1498
POINT (-87.617335 41.832238),2021,17385,False,JUL,7.0,1711
POINT (-87.617335 41.832238),2021,17385,False,AUG,8.0,1492
POINT (-87.617335 41.832238),2021,17385,False,SEP,9.0,1329
POINT (-87.617335 41.832238),2021,17385,False,OCT,10.0,1403
POINT (-87.617335 41.832238),2021,17385,False,NOV,11.0,1845
POINT (-87.617335 41.832238),2021,17385,False,DEC,12.0,1362
POINT (-87.617335 41.832238),2021,17385,False,BRANCH,,King
POINT (-87.618295 41.694366),2021,25026,False,JAN,1.0,1558
POINT (-87.618295 41.694366),2021,25026,False,FEB,2.0,1676
POINT (-87.618295 41.694366),2021,25026,False,MAR,3.0,835
POINT (-87.618295 41.694366),2021,25026,False,APR,4.0,889
POINT (-87.618295 41.694366),2021,25026,False,MAY,5.0,2124
POINT (-87.618295 41.694366),2021,25026,False,JUN,6.0,2887
POINT (-87.618295 41.694366),2021,25026,False,JUL,7.0,2906
POINT (-87.618295 41.694366),2021,25026,False,AUG,8.0,2595
POINT (-87.618295 41.694366),2021,25026,False,SEP,9.0,2456
POINT (-87.618295 41.694366),2021,25026,False,OCT,10.0,2676
POINT (-87.618295 41.694366),2021,25026,False,NOV,11.0,2329
POINT (-87.618295 41.694366),2021,25026,False,DEC,12.0,2095
POINT (-87.618295 41.694366),2021,25026,False,BRANCH,,Pullman
POINT (-87.622776 41.807273),2021,23328,False,JAN,1.0,0
POINT (-87.622776 41.807273),2021,23328,False,FEB,2.0,704
POINT (-87.622776 41.807273),2021,23328,False,MAR,3.0,1629
POINT (-87.622776 41.807273),2021,23328,False,APR,4.0,1662
POINT (-87.622776 41.807273),2021,23328,False,MAY,5.0,2029
POINT (-87.622776 41.807273),2021,23328,False,JUN,6.0,2478
POINT (-87.622776 41.807273),2021,23328,False,JUL,7.0,2627
POINT (-87.622776 41.807273),2021,23328,False,AUG,8.0,2660
POINT (-87.622776 41.807273),2021,23328,False,SEP,9.0,2278
POINT (-87.622776 41.807273),2021,23328,False,OCT,10.0,2800
POINT (-87.622776 41.807273),2021,23328,False,NOV,11.0,2333
POINT (-87.622776 41.807273),2021,23328,False,DEC,12.0,2128
POINT (-87.622776 41.807273),2021,23328,False,BRANCH,,Hall
POINT (-87.623234 41.897609),2021,10594,False,JAN,1.0,0
POINT (-87.623234 41.897609),2021,10594,False,FEB,2.0,0
POINT (-87.623234 41.897609),2021,10594,False,MAR,3.0,0
POINT (-87.623234 41.897609),2021,10594,False,APR,4.0,0
POINT (-87.623234 41.897609),2021,10594,False,MAY,5.0,0
POINT (-87.623234 41.897609),2021,10594,False,JUN,6.0,0
POINT (-87.623234 41.897609),2021,10594,False,JUL,7.0,0
POINT (-87.623234 41.897609),2021,10594,False,AUG,8.0,0
POINT (-87.623234 41.897609),2021,10594,False,SEP,9.0,1024
POINT (-87.623234 41.897609),2021,10594,False,OCT,10.0,3207
POINT (-87.623234 41.897609),2021,10594,False,NOV,11.0,3365
POINT (-87.623234 41.897609),2021,10594,False,DEC,12.0,2998
POINT (-87.623234 41.897609),2021,10594,False,BRANCH,,Water Works
POINT (-87.626436 41.828152),2021,10188,False,JAN,1.0,496
POINT (-87.626436 41.828152),2021,10188,False,FEB,2.0,488
POINT (-87.626436 41.828152),2021,10188,False,MAR,3.0,595
POINT (-87.626436 41.828152),2021,10188,False,APR,4.0,653
POINT (-87.626436 41.828152),2021,10188,False,MAY,5.0,866
POINT (-87.626436 41.828152),2021,10188,False,JUN,6.0,974
POINT (-87.626436 41.828152),2021,10188,False,JUL,7.0,898
POINT (-87.626436 41.828152),2021,10188,False,AUG,8.0,1130
POINT (-87.626436 41.828152),2021,10188,False,SEP,9.0,1076
POINT (-87.626436 41.828152),2021,10188,False,OCT,10.0,1145
POINT (-87.626436 41.828152),2021,10188,False,NOV,11.0,931
POINT (-87.626436 41.828152),2021,10188,False,DEC,12.0,936
POINT (-87.626436 41.828152),2021,10188,False,BRANCH,,Chicago Bee
POINT (-87.627695 41.876301),2021,543951,False,JAN,1.0,39287
POINT (-87.627695 41.876301),2021,543951,False,FEB,2.0,36109
POINT (-87.627695 41.876301),2021,543951,False,MAR,3.0,43918
POINT (-87.627695 41.876301),2021,543951,False,APR,4.0,38621
POINT (-87.627695 41.876301),2021,543951,False,MAY,5.0,24131
POINT (-87.627695 41.876301),2021,543951,False,JUN,6.0,49671
POINT (-87.627695 41.876301),2021,543951,False,JUL,7.0,52519
POINT (-87.627695 41.876301),2021,543951,False,AUG,8.0,43215
POINT (-87.627695 41.876301),2021,543951,False,SEP,9.0,52795
POINT (-87.627695 41.876301),2021,543951,False,OCT,10.0,57025
POINT (-87.627695 41.876301),2021,543951,False,NOV,11.0,54392
POINT (-87.627695 41.876301),2021,543951,False,DEC,12.0,52268
POINT (-87.627695 41.876301),2021,543951,False,BRANCH,,Harold Washtington Library Center
POINT (-87.631794 41.854267),2021,93783,False,JAN,1.0,2963
POINT (-87.631794 41.854267),2021,93783,False,FEB,2.0,2583
POINT (-87.631794 41.854267),2021,93783,False,MAR,3.0,4102
POINT (-87.631794 41.854267),2021,93783,False,APR,4.0,6748
POINT (-87.631794 41.854267),2021,93783,False,MAY,5.0,6209
POINT (-87.631794 41.854267),2021,93783,False,JUN,6.0,7770
POINT (-87.631794 41.854267),2021,93783,False,JUL,7.0,11264
POINT (-87.631794 41.854267),2021,93783,False,AUG,8.0,11362
POINT (-87.631794 41.854267),2021,93783,False,SEP,9.0,10363
POINT (-87.631794 41.854267),2021,93783,False,OCT,10.0,11385
POINT (-87.631794 41.854267),2021,93783,False,NOV,11.0,10353
POINT (-87.631794 41.854267),2021,93783,False,DEC,12.0,8681
POINT (-87.631794 41.854267),2021,93783,False,BRANCH,,Chinatown
POINT (-87.636643 41.903838),2021,75732,False,JAN,1.0,4771
POINT (-87.636643 41.903838),2021,75732,False,FEB,2.0,4786
POINT (-87.636643 41.903838),2021,75732,False,MAR,3.0,6168
POINT (-87.636643 41.903838),2021,75732,False,APR,4.0,6179
POINT (-87.636643 41.903838),2021,75732,False,MAY,5.0,6708
POINT (-87.636643 41.903838),2021,75732,False,JUN,6.0,7670
POINT (-87.636643 41.903838),2021,75732,False,JUL,7.0,6837
POINT (-87.636643 41.903838),2021,75732,False,AUG,8.0,6536
POINT (-87.636643 41.903838),2021,75732,False,SEP,9.0,6649
POINT (-87.636643 41.903838),2021,75732,False,OCT,10.0,6686
POINT (-87.636643 41.903838),2021,75732,False,NOV,11.0,6992
POINT (-87.636643 41.903838),2021,75732,False,DEC,12.0,5750
POINT (-87.636643 41.903838),2021,75732,False,BRANCH,,Near North
POINT (-87.637516 41.78199),2021,9396,False,JAN,1.0,497
POINT (-87.637516 41.78199),2021,9396,False,FEB,2.0,428
POINT (-87.637516 41.78199),2021,9396,False,MAR,3.0,635
POINT (-87.637516 41.78199),2021,9396,False,APR,4.0,587
POINT (-87.637516 41.78199),2021,9396,False,MAY,5.0,639
POINT (-87.637516 41.78199),2021,9396,False,JUN,6.0,646
POINT (-87.637516 41.78199),2021,9396,False,JUL,7.0,876
POINT (-87.637516 41.78199),2021,9396,False,AUG,8.0,929
POINT (-87.637516 41.78199),2021,9396,False,SEP,9.0,852
POINT (-87.637516 41.78199),2021,9396,False,OCT,10.0,854
POINT (-87.637516 41.78199),2021,9396,False,NOV,11.0,736
POINT (-87.637516 41.78199),2021,9396,False,DEC,12.0,1717
POINT (-87.637516 41.78199),2021,9396,False,BRANCH,,Kelly
POINT (-87.642569 41.81627),2021,7911,False,JAN,1.0,0
POINT (-87.642569 41.81627),2021,7911,False,FEB,2.0,0
POINT (-87.642569 41.81627),2021,7911,False,MAR,3.0,0
POINT (-87.642569 41.81627),2021,7911,False,APR,4.0,0
POINT (-87.642569 41.81627),2021,7911,False,MAY,5.0,0
POINT (-87.642569 41.81627),2021,7911,False,JUN,6.0,0
POINT (-87.642569 41.81627),2021,7911,False,JUL,7.0,396
POINT (-87.642569 41.81627),2021,7911,False,AUG,8.0,808
POINT (-87.642569 41.81627),2021,7911,False,SEP,9.0,1744
POINT (-87.642569 41.81627),2021,7911,False,OCT,10.0,1778
POINT (-87.642569 41.81627),2021,7911,False,NOV,11.0,1586
POINT (-87.642569 41.81627),2021,7911,False,DEC,12.0,1599
POINT (-87.642569 41.81627),2021,7911,False,BRANCH,,Canaryville
POINT (-87.643122 41.720675),2021,55987,False,JAN,1.0,3655
POINT (-87.643122 41.720675),2021,55987,False,FEB,2.0,3446
POINT (-87.643122 41.720675),2021,55987,False,MAR,3.0,5049
POINT (-87.643122 41.720675),2021,55987,False,APR,4.0,6815
POINT (-87.643122 41.720675),2021,55987,False,MAY,5.0,3638
POINT (-87.643122 41.720675),2021,55987,False,JUN,6.0,3144
POINT (-87.643122 41.720675),2021,55987,False,JUL,7.0,5060
POINT (-87.643122 41.720675),2021,55987,False,AUG,8.0,5636
POINT (-87.643122 41.720675),2021,55987,False,SEP,9.0,5256
POINT (-87.643122 41.720675),2021,55987,False,OCT,10.0,5312
POINT (-87.643122 41.720675),2021,55987,False,NOV,11.0,4550
POINT (-87.643122 41.720675),2021,55987,False,DEC,12.0,4426
POINT (-87.643122 41.720675),2021,55987,False,BRANCH,,Woodson Regional Library
POINT (-87.643327 41.677819),2021,15932,False,JAN,1.0,883
POINT (-87.643327 41.677819),2021,15932,False,FEB,2.0,990
POINT (-87.643327 41.677819),2021,15932,False,MAR,3.0,1872
